grantee_name,grantee_city,grantee_state,grantee_zip,grantee_country,grant_amount,grant_purpose_raw,relationship,foundation_status,grant_bucket,region_id,region_name,region_rule_source,region_relevant,foundation_name,foundation_ein,tax_year,grantee_ein,cash_grant_amount,non_cash_amount,irc_section,source_file,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period
MOSAIC YOUTH THEATRE OF DETROIT,DETROIT,MI,48207,US,18750.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
MOTOWN HISTORICAL MUSEUM,DETROIT,MI,48208,US,18750.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
MSU - COMMUNITY MUSIC SCHOOL-DETROIT,DETROIT,MI,48201,US,18750.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
MUSEUM OF CONTEMPORARY ART DETROIT,DETROIT,MI,48201,US,18750.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
MUSIC HALL CENTER FOR THE MUSIC HALL CENTER FOR THE,DETROIT,MI,48226,US,165000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
PEWABIC POTTERY,DETROIT,MI,48214,US,25000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
PLANET ANT THEATRE,HAMTRAMCK,MI,48212,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
PLOWSHARES THEATRE COMPANY,LATHRUP VILLAGE,MI,48076,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
ROYAL OAK CIVIC FOUNDATION,ROYAL OAK,MI,48073,US,125000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SHAKESPEARE IN DETROIT,DEARBORN,MI,48123,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SIDEWALK DETROIT,SOUTHFIELD,MI,48075,US,18750.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SIGNAL RETURN INC,DETROIT,MI,48214,US,50000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SIGNAL-RETURN,DETROIT,MI,48207,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SOUTHEAST MICHIGAN SUSTAINABLE BUSINESS FORUM,ANN AROBOR,MI,48113,US,57000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SOUTHEASTERN MICHIGAN HEALTH ASSOCIATION,DETROIT,MI,48202,US,35000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
SPHINX ORGANIZATIONS INC,DETROIT,MI,48243,US,25000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
STRATFORD SHAKESPEAREAN FESTIVAL OF AMERICA,STRATFORD,ON,N5A 6V2,CA,100000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
THE HEIDELBERG PROJECT,DETROIT,MI,48214,US,18750.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
THE HENRY FORD,DEARBORN,MI,481245029,US,2600000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
THE SCARAB CLUB,DETROIT,MI,48202,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,48109,US,718230.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
WAYNE STATE UNIVERSITY,DETROIT,MI,48202,US,462500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
WE ARE CULTURE CREATORS,DETROIT,MI,48209,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
WEMU RADIO (EASTERN MICHIGAN UNIVERSITY),YPSILANTI,MI,48197,US,15000.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
Y ARTS (YMCA OF METROPOLITAN DETROIT),DETROIT,MI,48225,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
YOUNG NATION,DETROIT,MI,482094406,US,12500.0,PROGRAM SUPPORT,,PC,3b,great_lakes,Great Lakes,preset,True,THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023.0,,,,,,US,IRS_990,,,USD,,
1MATTERSORG,TOLEDO,OH,43606,US,15000.0,PROCEEDS FROM WALLEYE GOLDDIGGER JERSEY AUCTION,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,26-2052237,15000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ACCESS - ARAB COMMUNITY CENTER FOR ECONOMIC AND SOCIAL SERVICE,DEARBORN,MI,48120,US,40000.0,RECOVERY CENTER,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,23-7444497,40000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ADAPTIVE SPORTS PROGRAM OF OHIO,WOOSTER,OH,44691,US,7500.0,TOLEDO WALLEYE SLED HOCKEY PROGRAM,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,27-1144442,7500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ADOPT AMERICA NETWORK,TOLEDO,OH,43606,US,57500.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1396924,57500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ADVOCATES FOR BASIC LEGAL EQUALITY INC,TOLEDO,OH,43604,US,50100.0,IMMIGRATION ADVOCACY PROJECT; JUSTICE FOR ALL CAMPAIGN,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,23-7376131,50100.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ADVOCATING OPPORTUNITY,TOLEDO,OH,43604,US,10000.0,LEGAL SERVICES FOR HT VICTIMS,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,47-1098005,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ALZHEIMER'S DISEASE & RELATED DISORDERS ASSOCIATION INC - NWO CHAPTER,MAUMEE,OH,43537,US,8212.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,13-3039601,8212.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
AMAYSING KIDS INCORPORATED,TOLEDO,OH,43615,US,15000.0,AMAYSING KIDS SUMMER CAMP,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,86-2720248,15000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
AMERICAN CANCER SOCIETY,CLEVELAND,OH,44106,US,20765.0,GENERAL SUPPORT; TO SUPPORT BREAST CANCER RESEARCH,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,13-1788491,20765.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
AMERICAN HEART ASSOCIATION,COLUMBUS,OH,43204,US,17460.0,GO RED FOR WOMEN; GENERAL SUPPORT; TOLEDO HEART WALK - UNIVERSITY OF TOLEDO GLASS BOWL,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,13-5613797,17460.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ANN ARBOR ACADEMY,ANN ARBOR,MI,48108,US,10000.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,20-8035148,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ANNE GRADY CORPORATION,HOLLAND,OH,43528,US,10000.0,2023 SUPPORT FOR THE SENSORY AREA AT THE NEW DAY PROGRAM FACILITY.; NOAHS HOUSE AND GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1214508,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ANNE GRADY SERVICES,HOLLAND,OH,43528,US,9861.0,ADAPTIVE TRICYCLES FOR INCLUSIVITY!,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,20-5126049,9861.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ARCHBOLD UNITED METHODIST CHURCH,ARCHBOLD,OH,43502,US,21500.0,1ST HALF 2023 OFFERING; 2ND HALF 2023 OFFERING.,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4481147,21500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ARTS COMMISSION OF GREATER TOLEDO INC,TOLEDO,OH,43604,US,8826.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1358701,8826.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
AURORA PROJECT INC,TOLEDO,OH,43604,US,11029.0,FORDHAM 2023; GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1517827,11029.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BABY UNIVERSITY,TOLEDO,OH,43609,US,62100.0,GENERAL SUPPORT; BABY U THIRD PARTY EVALUATION; BABY UNIVERSITY THRIVE PROGRAM; KEEP UP THE GREAT WORK.; SPONSORSHIP OF A FAMILY; GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,47-4336051,62100.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BACK TO THE WILD INC,CASTALIA,OH,44824,US,25000.0,WILDLIFE AMBASSADOR/PATIENT CARE,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,35-2200572,25000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BEACH HOUSE INC DBA LEADING FAMILIES HOME,TOLEDO,OH,43620,US,95799.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4428659,95799.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BIG BROTHERS BIG SISTERS OF NORTHWESTERN OHIO,TOLEDO,OH,436031369,US,15577.0,GENERAL SUPPORT; PROGRAM SUPPORT; EMPOWERING FUTURE LEADERS,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1396251,15577.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BIRCHARD LIBRARY ASSOCIATION FOUNDATION,FREMONT,OH,43420,US,5500.0,GREEN SPRINGS BRANCH; YOUTH PROGRAMING,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1754712,5500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BITTERSWEET AUTISM FOUNDATION INC,WHITEHOUSE,OH,43571,US,13700.0,GENERAL SUPPORT; RESPITE CARE SERVICES FOR INDIVIDUALS WITH AUTISM OR OTHER DEVELOPMENTAL DISABILITIES UNDER THE AGE OF 18,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,33-1136261,13700.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BITTERSWEET FARMS,WHITEHOUSE,OH,43571,US,69316.0,2023 SUPPORT FOR PROGRAM SUPPLIES IN THE RESIDENTIAL AND DAY PROGRAMS FOR LMI PARTICIPANTS; GENERAL SUPPORT;,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1218722,69316.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BLACK SWAMP ARTS COUNCIL,ARCHBOLD,OH,43502,US,25000.0,THE NEW BLACK SWAMP ARTS CENTER,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1898299,25000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BLACK SWAMP CONSERVANCY,PERRYSBURG,OH,435520332,US,66200.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1746749,66200.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BON SECOURS HEALTH SYSTEM FOUNDATION,CINCINNATI,OH,452376147,US,12500.0,JOINT SPONSORSHIP WITH BON SECOURS MERCY HEALTH FOR KOMEN FOUNDATION NWO 30TH ANNIVERSARY GALA,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,47-4765376,12500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BOWLING GREEN COMMUNITY FOUNDATION INC,BOWLING GREEN,OH,434021175,US,79255.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1790526,79255.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BOWLING GREEN SCHOOLS FOUNDATION,BOWLING GREEN,OH,43402,US,12768.0,"GENERAL SUPPORT; THE PURCHASE OF ECLIPSE GLASSES FOR STUDENTS, EDUCATIONAL, MARKETING, & FUNDRAISING ACTIVITIES",,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,20-8771079,12768.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BOWLING GREEN STATE UNIVERSITY FOUNDATION,BOWLING GREEN,OH,434030054,US,17950.0,2023 ANNUAL FUND; GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-6007199,17950.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BOY SCOUTS OF AMERICA ERIE SHORES COUNCIL,TOLEDO,OH,436230728,US,52684.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4427945,52684.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BOYS & GIRLS CLUB OF LENAWEE,ADRIAN,MI,492212904,US,11300.0,BOYS & GIRLS CLUB: HUDSON PROGRAM,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,38-3558470,11300.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
BOYS & GIRLS CLUBS OF TOLEDO,TOLEDO,OH,43606,US,167592.0,2023 ANNUAL GIFT FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4427933,167592.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CALVARY ASSEMBLY OF GOD,MAUMEE,OH,435371610,US,16500.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1100199,16500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CAMP COURAGEOUS & THE ARC OF NORTHWEST OHIO INC DBA COURAGEOUS COMMUNITY,WHITEHOUSE,OH,43571,US,11952.0,SUMMER CAMP PROGRAMMING SCHOLARSHIPS FOR INDIVIDUALS WITH DEVELOPMENTAL DISABILITIES,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1750892,11952.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CANDID,NEW YORK,NY,10087,US,8500.0,SUPPORT OF MIDWEST OFFICE 2023; CF INSIGHTS - MEMBERSHIP 07/01/2023-06/30/2024 (REFERENCE CINV17181),,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,13-1837418,8500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CATHOLIC CHARITIES DIOCESE OF TOLEDO INC,TOLEDO,OH,436045360,US,56319.0,TOK HOLISTIC CASE MANAGEMENT; ANNUAL DISTRIBUTION,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4428254,56319.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CATHOLIC COMMUNITY FOUNDATION - OHIO,TOLEDO,OH,43604,US,29500.0,"GENERAL SUPPORT, OHIO LIVING CHRIST CAMPAIGN; LIVING CHRIST - 2ND YEAR DONATION",,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,87-2870534,29500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CEDARCREEK COMMUNITY CHURCH,PERRYSBURG,OH,43551,US,50000.0,QUARTERLY DONATION,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1789315,50000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CENTRAL CATHOLIC HIGH SCHOOL,TOLEDO,OH,43608,US,43177.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4428211,43177.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CHERRY STREET MISSION MINISTRIES,TOLEDO,OH,43604,US,87918.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1133369,87918.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CHRIST CHILD SOCIETY-TOLEDO CHAPTER,TOLEDO,OH,43635,US,15000.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,52-1221811,15000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CHRIST THE KING,TOLEDO,OH,43623,US,14000.0,WEEKLY DONATION FOR 2023; HARVEST ROAD,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4449384,14000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CHRISTIAN MISSION INC,ADRIAN,MI,492219401,US,30411.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,23-7297461,30411.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CHURCH OF THE CROSS,TOLEDO,OH,43614,US,45000.0,"CHRISTIAN EVANGELISM; AS FOLLOWS: $10,000 - BUILDING FUND; $26,000 - GENERAL FUND",,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1039823,45000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CITY OF FOSTORIA,FOSTORIA,OH,448301007,US,15000.0,REPAIRS TO THE STONE GATEWAY ARCH AND PIERS AT FOUNTAIN CEMETARY ENTRANCE,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-6400520,15000.0,0.0,,,US,IRS_990,,,USD,,
COLD CREEK FOUNDATION,CASTALIA,OH,44824,US,6100.0,ANNUAL GIFT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,83-3766939,6100.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
COMMUNITY ACTION NETWORK,ANN ARBOR,MI,48113,US,10000.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,38-2792610,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
COMPASSION HEALTH TOLEDO,TOLEDO,OH,43609,US,62350.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,47-3197108,62350.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
CONNECTING KIDS TO MEALS,TOLEDO,OH,43697,US,45519.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-1969461,45519.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
DEFIANCE COLLEGE,DEFIANCE,OH,43512,US,7850.0,GENERAL SUPPORT OR CAPITAL NEEDS,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4430762,7850.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
DENISON UNIVERSITY,GRANVILLE,OH,43023,US,13004.0,GENERAL SUPPORT; ; BILL STORCH ANNUAL FUND; THE BILL STORCH CLASS OF 1973 SCHOLARSHIP FUND; FROM,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,31-4379459,13004.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
DIOCESE OF TOLEDO,TOLEDO,OH,436045360,US,246367.0,"GENERAL SUPPORT; CATHOLIC ORGANIZATIONS, PRIESTS' RETIREMENT FUND, PRIESTHOOD EDUCATION FUND;",,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,53-0196617,246367.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
DOCTORS WITHOUT BORDERS USA,NEW YORK,NY,10006,US,14100.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,13-3433452,14100.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
DOMESTIC VIOLENCE PROJECT INC AKA SAFEHOUSE CENTER,ANN ARBOR,MI,48105,US,10000.0,GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,38-2121751,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
DOWNTOWN TOLEDO DEVELOPMENT CORPORATION,TOLEDO,OH,43604,US,8000.0,TOLEDO REGIONAL STRATEGY PROJECT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,06-0529307,8000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
EAST TOLEDO FAMILY CENTER,TOLEDO,OH,43605,US,7500.0,ETFC YOUTH ATHLETIC CLINICS; GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,34-4429426,7500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
EASTERN MICHIGAN UNIVERSITY FOUNDATION,YPSILANTI,MI,48197,US,6750.0,"2023 ANNUAL FUND; AS FOLLOWS: $5,000 - CHAMPIONSHIP BUILDING PLAN; $1000 - BEN BRAUN COURT NAMING",,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,38-2953297,6750.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ENGAGING OPPORTUNITIES FOUNDATION,GIBSONBURG,OH,43431,US,7000.0,COLLABORATIVE COMMUNITIES,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,83-1977538,7000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ENVIRONMENTAL DEFENSE FUND,NEW YORK,NY,10010,US,6000.0,GENERAL SUPPORT - 2023 GRANT,,,schedule_i,great_lakes,Great Lakes,preset,True,TOLEDO COMMUNITY FOUNDATION INC,23-7284004,2023.0,11-6107128,6000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
